YMD,PM2.5,PM10,sensor
2020-06-06T02:00:00Z,1.3083016772161966,2.6032025190497503,metone
2020-06-06T03:00:00Z,1.3858763440965056,2.963592683209403,metone
2020-06-06T04:00:00Z,1.6873047767929596,3.303763334684697,metone
2020-06-06T05:00:00Z,1.577276236506924,3.012926974205996,metone
2020-06-06T06:00:00Z,1.399264326601829,2.6776153565110423,metone
2020-06-06T07:00:00Z,1.0973587535582616,2.2738334969485487,metone
2020-06-06T08:00:00Z,0.9328943577060608,2.2660478534632698,metone
2020-06-06T09:00:00Z,1.002571889904806,2.562910476529448,metone
2020-06-06T10:00:00Z,1.3744948539493806,3.857040437302907,metone
2020-06-06T11:00:00Z,1.4889327158996293,4.3662313607737815,metone
2020-06-06T12:00:00Z,1.4756237513217778,5.417740355188349,metone
2020-06-06T13:00:00Z,1.3117220099920956,7.343387295334902,metone
2020-06-07T23:00:00Z,2.181494745382912,4.683428997330437,metone
2020-06-08T00:00:00Z,2.362595183336615,4.447453915779992,metone
2020-06-08T01:00:00Z,2.4026749364967177,4.603533541556932,metone
2020-06-08T02:00:00Z,2.399316688978136,4.49124711375982,metone
2020-06-08T03:00:00Z,2.282355737555094,4.835144878273627,metone
2020-06-08T04:00:00Z,2.2348545321652,4.438214957625069,metone
2020-06-08T05:00:00Z,2.08363350999948,4.178290739029709,metone
2020-06-08T06:00:00Z,2.2889558763452227,4.216628292858581,metone
2020-06-08T07:00:00Z,1.678703291475224,4.113573897313587,metone
2020-06-08T08:00:00Z,1.258956392608812,6.045305990791404,metone
2020-06-08T09:00:00Z,0.9833364025793676,4.2040269960787695,metone
2020-06-08T10:00:00Z,0.983445780727344,4.614479916540046,metone
2020-06-08T11:00:00Z,0.9951788576348062,4.448207572076615,metone
2020-06-08T12:00:00Z,0.9375992631509452,4.009076968324987,metone
2020-06-08T13:00:00Z,0.8616752559733005,3.901406840133583,metone
2020-06-08T14:00:00Z,0.7566280596872157,3.495075672380481,metone
2020-06-08T15:00:00Z,0.9474464462426976,5.47322874999497,metone
2020-06-08T16:00:00Z,0.8418757809353359,4.511293961239445,metone
2020-06-08T17:00:00Z,1.015555178662229,4.99718434600624,metone
2020-06-08T18:00:00Z,1.7468272418022943,9.974150019867778,metone
2020-06-08T19:00:00Z,1.0191707285096256,5.373491941087514,metone
2020-06-08T20:00:00Z,1.15214821174005,4.759053279727008,metone
2020-06-08T21:00:00Z,1.6763177985246691,6.289176051280495,metone
2020-06-08T22:00:00Z,2.017289316907437,5.694814115254747,metone
2020-06-08T23:00:00Z,2.10247888972991,4.765587510848509,metone
2020-06-09T00:00:00Z,2.447366285480203,5.777070373133635,metone
2020-06-09T01:00:00Z,2.716025578323236,5.760498022147326,metone
2020-06-09T02:00:00Z,2.480004637362614,4.773655581058977,metone
2020-06-09T03:00:00Z,2.443593610512483,4.551503648151881,metone
2020-06-09T04:00:00Z,2.3928318679095937,4.652386059338995,metone
2020-06-09T05:00:00Z,2.425909021091396,4.699222324783507,metone
2020-06-09T06:00:00Z,2.2897029757125544,5.09653307937281,metone
2020-06-09T07:00:00Z,1.6385827820409271,4.837194360545671,metone
2020-06-09T08:00:00Z,1.3417643638013792,5.871760165075662,metone
2020-06-09T09:00:00Z,1.2511042906944418,6.802850742671245,metone
2020-06-09T10:00:00Z,1.4114965274782472,8.597246677818616,metone
2020-06-09T11:00:00Z,1.4064865565333635,8.424423953792948,metone
2020-06-09T12:00:00Z,1.2376026391491763,7.070904678851539,metone
